cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",2/11/2016,2/15/2016,"Suffolk University","B+",1000,"lv",4.38e-06,43,45,,,40.74276,45.50737,,,"","http://www.suffolk.edu/documents/SUPRC/2_17_2016_marginals.pdf",36369,65483,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/21/2016,5/25/2016,"Ipsos","A-",1181,"lv",4.09e-06,43.8,37.3,,,43.41989,38.47525,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44155,66068,5/28/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/20/2016,5/24/2016,"Ipsos","A-",1232,"lv",4.04e-06,42.3,37.2,,,41.89562,38.35716,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44139,66041,5/24/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/8/2016,7/14/2016,"USC Dornsife/LA Times","",1608,"lv",4.03e-06,40.9,42.1,,,43.73174,41.15625,,,"","http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html",44593,67966,7/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",2/2/2016,2/4/2016,"University of Massachusetts Lowell","B",1417,"rv",4.00e-06,44,40,,,42.94718,41.70516,,,"","https://www.uml.edu/docs/2-5%20TOPLINE%20-%20UMassLowell-7NEWS%20NH%20PRIMARY_tcm18-230845.pdf",44182,66132,6/2/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/23/2016,5/24/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",4.00e-06,40,39,,,40.48296,40.40994,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44152,66065,5/27/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",6/4/2016,6/8/2016,"Ipsos","A-",526,"lv",3.97e-06,41.8,30.8,6.5,,43.86167,34.38931,3.891886,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44212,67550,6/30/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/19/2016,5/23/2016,"Ipsos","A-",1254,"lv",3.89e-06,41.8,37.7,,,41.3709,38.84703,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44140,66042,5/24/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",1/8/2016,1/10/2016,"Public Policy Polling","B+",1901,"v",3.88e-06,42,42,,,39.83644,41.68888,,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_IA_11216.pdf",35857,66126,6/2/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/7/2016,7/13/2016,"USC Dornsife/LA Times","",1607,"lv",3.81e-06,40.4,43.2,,,43.2245,42.27529,,,"","http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html",44594,67967,7/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/18/2016,5/22/2016,"Ipsos","A-",1225,"lv",3.60e-06,42.6,36.6,,,42.1498,37.73316,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44141,66043,5/24/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/6/2016,7/12/2016,"USC Dornsife/LA Times","",1600,"lv",3.59e-06,40.3,43.6,,,43.09592,42.68306,,,"","http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html",44595,67968,7/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",3/18/2016,3/21/2016,"Zogby Interactive/JZ Analytics","C-",1792,"lv",3.58e-06,47,40,,,45.04593,43.31776,,,"","http://zogbyanalytics.com/news/729-clinton-leads-trump-and-cruz-but-trails-kasich-in-zogby-poll",44872,68797,8/16/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Kansas",2/19/2016,2/26/2016,"Fort Hays State University","C-",440,"a",3.51e-06,36,46,,,34.22969,46.87529,,,"","http://big.assets.huffingtonpost.com/FHSUPreprimaryPoll.pdf",36533,50104,3/4/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/17/2016,5/21/2016,"Ipsos","A-",1241,"lv",3.45e-06,42.8,36.8,,,42.32544,37.92336,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44142,66044,5/24/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/16/2016,5/20/2016,"Ipsos","A-",1299,"lv",3.42e-06,41.7,37.9,,,41.18577,39.03668,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44090,65971,5/20/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",8/3/2016,8/9/2016,"Google Consumer Surveys","B",926,"lv",3.40e-06,36.6,29.6,9.8,,43.44575,39.12468,5.994699,,"","https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Aug102016.pdf",44818,68656,8/10/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/5/2016,7/11/2016,"USC Dornsife/LA Times","",1520,"lv",3.23e-06,40.2,43.5,,,42.98159,42.5818,,,"","http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html",44596,67969,7/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/15/2016,5/19/2016,"Ipsos","A-",1259,"lv",3.13e-06,42.2,37.3,,,41.64825,38.44903,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44091,65972,5/20/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/18/2016,7/24/2016,"SurveyMonkey","C-",12931,"rv",3.07e-06,39,41,10,,41.6119,45.57283,3.649055,,"","http://www.nbcnews.com/politics/2016-election/poll-no-post-convention-bounce-donald-trump-n616426",44683,68236,7/26/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/14/2016,5/18/2016,"Ipsos","A-",1249,"lv",2.94e-06,42.9,37,,,42.31913,38.14696,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44092,65973,5/20/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/17/2016,5/18/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",2.88e-06,37,42,,,37.32455,43.35329,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44085,65964,5/19/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/13/2016,5/17/2016,"Ipsos","A-",1279,"lv",2.85e-06,43.3,38.3,,,42.68372,39.43507,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44074,65943,5/18/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",2/10/2016,2/15/2016,"Quinnipiac University","A-",1342,"rv",2.81e-06,44,43,,,43.46255,44.30512,,,"","http://www.quinnipiac.edu/images/polling/us/us02182016_Urpfd42.pdf",36351,49406,2/18/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",2/15/2016,2/17/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1031,"rv",2.63e-06,47,42,,,47.01774,44.36923,,,"","http://www.foxnews.com/politics/interactive/2016/02/18/fox-news-poll-national-presidential-race-february-18-2016/",36392,49431,2/18/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/5/2016,5/9/2016,"Morning Consult","",6005,"rv",2.63e-06,44,38,,,45.84486,42.77463,,,"","https://morningconsult.com/2016/05/hillary-clinton-donald-trump-general-election-polling/",44050,65736,5/11/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/11/2016,5/15/2016,"Morning Consult","",3971,"rv",2.62e-06,42,40,,,44.14035,44.78888,,,"","https://morningconsult.com/2016/05/poll-trump-barely-leads-trump-nationally/",44073,65939,5/17/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/4/2016,7/10/2016,"USC Dornsife/LA Times","",1282,"lv",2.59e-06,40.3,42.7,,,43.07066,41.77991,,,"","http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html",44597,67970,7/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/12/2016,5/16/2016,"Ipsos","A-",1221,"lv",2.58e-06,42.9,38.6,,,42.24529,39.74142,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44075,65944,5/18/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",2/14/2016,2/16/2016,"NBC News/Wall Street Journal","A-",800,"rv",2.55e-06,50,40,,,48.54074,43.36981,,,"","https://www.scribd.com/doc/299690763/NBCNews-WSJ-February-Poll?secret_password=Mf2CgQ8zDGpLW73pfCoJ",36374,65592,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/11/2016,5/15/2016,"Ipsos","A-",1185,"lv",2.37e-06,43.9,37.7,,,43.19658,38.84087,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44076,65945,5/18/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/10/2016,5/14/2016,"Ipsos","A-",1240,"lv",2.35e-06,43.2,38.8,,,42.443,39.94691,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44077,65946,5/18/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/9/2016,5/13/2016,"Ipsos","A-",1266,"lv",2.27e-06,42.6,39.9,,,41.79486,41.04435,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44054,65742,5/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/8/2016,5/12/2016,"Ipsos","A-",1243,"lv",2.11e-06,40.5,40.4,,,39.64529,41.54605,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44055,65743,5/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Alaska",1/5/2016,1/12/2016,"Ivan Moore Research","C",651,"rv",2.09e-06,44.1,49.3,,,41.04438,47.88869,,,"","http://www.adn.com/politics/article/adn-poll-alaskans-trump-sanders-president/2016/01/24/",35997,66088,5/31/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/7/2016,5/11/2016,"Ipsos","A-",1286,"lv",2.06e-06,43.3,38.2,,,42.39539,39.33908,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44056,65744,5/15/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/19/2016,5/23/2016,"Morning Consult","",2001,"rv",2.05e-06,38,35,10,,42.64539,42.02575,4.605199,,"","https://morningconsult.com/2016/05/donald-trump-tax-returns-poll-results/",44124,66013,5/24/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/6/2016,5/10/2016,"Ipsos","A-",1338,"lv",2.03e-06,41.2,40.1,,,40.2482,41.23407,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44045,65724,5/11/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",6/3/2016,6/7/2016,"Ipsos","A-",280,"lv",2.01e-06,42,33,8.2,,44.0547,36.57232,5.583876,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44197,67551,6/30/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",3/26/2016,3/29/2016,"YouGov","B",1613,"rv",2.01e-06,45,41,,,43.78566,43.37423,,,"","https://today.yougov.com/news/2016/03/31/trump-still-leads/",36675,50512,4/6/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Alabama",1/12/2016,1/12/2016,"Strategy Research","",2700,"rv",1.99e-06,32,68,,,30.81596,67.44778,,,"","http://wkrg.com/2016/07/21/trump-wins-alabama-but-some-supporters-may-not-like-him/",44863,68764,8/16/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/5/2016,5/9/2016,"Ipsos","A-",1321,"lv",1.90e-06,39.9,40.2,,,38.90109,41.32661,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44046,65725,5/11/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/4/2016,5/8/2016,"Ipsos","A-",1325,"lv",1.80e-06,42.2,37.6,,,41.15036,38.71618,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44047,65726,5/11/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",11/15/2015,11/17/2015,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",804,"rv",1.79e-06,47,40,,,46.81858,39.30677,,,"","http://www.foxnews.com/politics/interactive/2015/11/18/fox-news-poll-trump-sanders-lead-respective-primaries-in-new-hampshire/",35384,47280,11/19/15,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/3/2016,5/7/2016,"Ipsos","A-",1359,"lv",1.75e-06,44.6,36.6,,,43.5001,37.70821,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44048,65727,5/11/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/2/2016,5/6/2016,"Ipsos","A-",1292,"lv",1.58e-06,45,36.7,,,43.84777,37.80084,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44032,65694,5/9/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",2/2/2016,2/3/2016,"Public Policy Polling","B+",1236,"v",1.55e-06,47,40,,,44.87242,40.39453,,,"","http://www.publicpolicypolling.com/pdf/2015/2016results.pdf",36025,48976,2/9/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/11/2016,7/17/2016,"SurveyMonkey","C-",9436,"rv",1.55e-06,39,40,10,,41.83557,44.7494,3.670708,,"","https://www.scribd.com/document/318637789/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-11-7-17?secret_password=AnNcMJ7IIHCH6A0c2XQm",44622,68036,7/19/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",5/1/2016,5/5/2016,"Ipsos","A-",1189,"lv",1.37e-06,46.3,36.3,,,45.09298,37.39642,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44033,65695,5/9/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/25/2016,4/29/2016,"Ipsos","A-",1645,"lv",1.37e-06,44.5,37.8,,,42.94172,38.90693,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44002,65324,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/26/2016,4/30/2016,"Ipsos","A-",1552,"lv",1.36e-06,45.2,38,,,43.70278,39.10077,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44023,65323,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/29/2016,5/3/2016,"Ipsos","A-",1311,"lv",1.36e-06,46.8,36.8,,,45.47497,37.89225,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44021,65320,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/27/2016,5/1/2016,"Ipsos","A-",1453,"lv",1.35e-06,44.9,37.8,,,43.45422,38.90097,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44020,65322,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/28/2016,5/2/2016,"Ipsos","A-",1353,"lv",1.33e-06,47,36.8,,,45.61766,37.89163,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44022,65321,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",2/2/2016,2/4/2016,"Quinnipiac University","A-",1125,"rv",1.29e-06,46,41,,,45.54507,42.07332,,,"","http://www.quinnipiac.edu/images/polling/us/us02052016_Ust53w.pdf",36031,65484,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/23/2016,4/27/2016,"Ipsos","A-",1681,"lv",1.25e-06,43.9,36.5,,,42.24972,37.61612,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44004,65326,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/24/2016,4/28/2016,"Ipsos","A-",1575,"lv",1.24e-06,44.4,36.7,,,42.79586,37.81379,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44003,65325,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/30/2016,5/4/2016,"Ipsos","A-",1110,"lv",1.22e-06,48.1,35.4,,,46.83398,36.49436,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",44034,65696,5/9/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",12/4/2015,12/9/2015,"Strategies 360","B",504,"lv",1.20e-06,42,44,,,40.1197,43.0384,,,"","http://www.strategies360.com/wp-content/uploads/2015/12/15-340-AZ-Public-Poll-Toplines.pdf",35447,47556,12/21/15,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",1/15/2016,1/18/2016,"Florida Atlantic University","C+",1008,"rv",1.19e-06,44,47,,,44.82008,48.42652,,,"","http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vp-j0lMrL1I",35889,48237,1/20/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/22/2016,4/26/2016,"Ipsos","A-",1672,"lv",1.17e-06,44.4,36.3,,,42.7054,37.41678,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43802,65327,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/27/2016,4/28/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",1.12e-06,39,41,,,38.34156,42.31739,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/trump_41_clinton_39",44015,65279,5/2/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/21/2016,4/25/2016,"Ipsos","A-",1651,"lv",1.09e-06,44.8,35.3,,,43.05215,36.42714,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43801,65328,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/20/2016,4/24/2016,"Ipsos","A-",1668,"lv",1.04e-06,46.7,33.9,,,44.89777,35.03931,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43803,65329,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",3/3/2016,3/4/2016,"Remington","",903,"lv",1.03e-06,38,43,,,35.13447,41.88546,,,"","http://moscout.com/wp-content/uploads/2016/03/MOScout-Weekly-Poll-March-5.pdf",44358,67241,6/18/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/25/2016,4/26/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",9.70e-07,38,38,,,37.23464,39.33041,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_edges_ahead_of_trump_in_presidential_matchup",43999,65219,4/29/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",12/17/2015,12/20/2015,"Emerson College","B",754,"rv",9.66e-07,48,46,,,47.10816,45.05755,,,"","http://media.wix.com/ugd/3bebb2_b85d13974aeb4901bd68916b963cea3c.pdf",35465,47617,12/29/15,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",1/21/2016,1/24/2016,"CNN/Opinion Research Corp.","A-",907,"rv",9.40e-07,48,47,,,46.23979,46.47579,,,"","http://www.cnn.com/2016/01/26/politics/poll-republicans-results-cnn-orc/index.html",35971,65638,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",11/10/2015,11/16/2015,"Morning Consult","",641,"rv",9.39e-07,41,40,,,41.69384,41.21837,,,"","http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_IA_FINAL.pdf",35392,47309,12/7/15,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",11/15/2015,12/2/2015,"Marist College","A",2360,"rv",9.31e-07,52,41,,,49.87347,41.59429,,,"","http://www.nbcnews.com/meet-the-press/clinton-leads-2016-match-ups-carson-rubio-run-closest-n474591",35415,47408,12/7/15,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"South Carolina",11/10/2015,11/16/2015,"Morning Consult","",627,"rv",9.27e-07,41,44,,,42.05678,45.62137,,,"","http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_SC_FINAL.pdf",35394,47321,12/7/15,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",7/4/2016,7/10/2016,"SurveyMonkey","C-",7869,"rv",9.03e-07,40,38,11,,42.75518,42.83543,4.736586,,"","https://www.scribd.com/document/318010091/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-4-7-10",44557,67862,7/12/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",4/19/2016,4/23/2016,"Ipsos","A-",1525,"lv",9.01e-07,46.4,34.9,,,44.55164,36.04991,,,"","http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1",43804,65330,5/5/16,"15:03:47  1 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",3/10/2016,3/12/2016,"YouGov","B",1647,"rv",8.70e-07,43,42,,,41.65195,44.09252,,,"","https://today.yougov.com/news/2016/03/14/trump-rises-national-support-rubio-falls-and-carso/",36616,65509,5/5/16,"15:03:47  1 Nov 2016"
